user_id,touch_order,timestamp,channel,campaign
2320,1,2025-06-16 20:00:00,CTV,Prospecting
2321,1,2025-06-14 10:00:00,Display,Brand
2322,1,2025-06-07 13:00:00,Search,Brand
2322,3,2025-06-11 11:00:00,Search,Brand
2322,2,2025-07-14 17:00:00,CTV,Brand
2323,1,2025-06-08 14:00:00,CTV,Brand
2323,2,2025-06-10 14:00:00,Search,Prospecting
2323,3,2025-07-07 11:00:00,Search,Brand
2323,5,2025-07-21 07:00:00,CTV,Prospecting
2323,4,2025-07-24 09:00:00,Search,Brand
2324,5,2025-06-11 07:00:00,Social,Brand
2324,1,2025-06-12 12:00:00,Search,Brand
2324,3,2025-06-19 11:00:00,Display,Brand
2324,2,2025-07-20 14:00:00,Social,Retargeting
2324,4,2025-07-23 19:00:00,Search,Prospecting
2325,3,2025-06-13 07:00:00,Display,Retargeting
2325,1,2025-06-16 13:00:00,Social,Prospecting
2325,4,2025-06-29 01:00:00,Search,Brand
2325,2,2025-07-18 15:00:00,Search,Prospecting
2326,1,2025-06-04 02:00:00,Social,Brand
2327,3,2025-06-16 16:00:00,Social,Retargeting
2327,1,2025-06-26 17:00:00,Search,Brand
2327,2,2025-07-01 09:00:00,Social,Brand
2328,3,2025-06-27 04:00:00,Social,Brand
2328,1,2025-07-02 18:00:00,Social,Prospecting
2328,2,2025-07-20 10:00:00,Search,Brand
2328,4,2025-07-24 02:00:00,Social,Brand
2329,5,2025-06-03 16:00:00,Search,Prospecting
2329,4,2025-06-11 10:00:00,Email,Prospecting
2329,3,2025-06-14 12:00:00,Display,Retargeting
2329,2,2025-07-23 14:00:00,Social,Retargeting
2329,1,2025-07-28 15:00:00,Social,Retargeting
2330,2,2025-06-30 21:00:00,Social,Prospecting
2330,1,2025-07-04 08:00:00,Search,Prospecting
2331,2,2025-06-13 04:00:00,Social,Prospecting
2331,1,2025-07-25 13:00:00,Email,Brand
2332,1,2025-06-21 10:00:00,Display,Prospecting
2333,2,2025-07-01 17:00:00,Search,Brand
2333,1,2025-07-23 13:00:00,CTV,Retargeting
2334,1,2025-07-17 05:00:00,Email,Prospecting
2335,2,2025-06-03 00:00:00,CTV,Brand
2335,1,2025-07-30 07:00:00,Display,Retargeting
2336,4,2025-06-22 07:00:00,CTV,Brand
2336,2,2025-06-25 04:00:00,Display,Brand
2336,1,2025-07-01 08:00:00,Search,Prospecting
2336,3,2025-07-08 06:00:00,Email,Retargeting
2337,1,2025-07-26 17:00:00,Social,Prospecting
2338,1,2025-07-25 12:00:00,Search,Prospecting
2339,2,2025-06-08 00:00:00,Display,Brand
2339,1,2025-06-16 16:00:00,Email,Prospecting
2339,3,2025-06-27 19:00:00,Search,Retargeting
2339,4,2025-07-07 02:00:00,CTV,Brand
2339,5,2025-07-16 09:00:00,Display,Brand
2340,1,2025-06-15 11:00:00,Social,Brand
2341,1,2025-07-20 21:00:00,Search,Prospecting
2342,3,2025-06-02 19:00:00,Search,Prospecting
2342,1,2025-06-05 03:00:00,CTV,Brand
2342,2,2025-06-12 04:00:00,Display,Brand
2343,2,2025-06-10 18:00:00,Display,Retargeting
2343,1,2025-06-26 11:00:00,Email,Prospecting
2343,3,2025-07-11 04:00:00,Search,Brand
2343,4,2025-07-27 22:00:00,Email,Brand
2344,2,2025-06-22 16:00:00,Email,Brand
2344,4,2025-06-30 07:00:00,Search,Prospecting
2344,1,2025-07-18 06:00:00,Display,Brand
2344,3,2025-07-25 20:00:00,Display,Prospecting
2345,1,2025-06-23 02:00:00,CTV,Prospecting
2345,2,2025-06-24 17:00:00,Search,Retargeting
2345,3,2025-07-24 16:00:00,Social,Prospecting
2346,1,2025-06-05 03:00:00,Display,Brand
2347,4,2025-06-06 09:00:00,Display,Brand
2347,1,2025-06-20 10:00:00,Search,Brand
2347,2,2025-07-12 11:00:00,Social,Prospecting
2347,3,2025-07-15 18:00:00,Search,Brand
2347,5,2025-07-24 09:00:00,Display,Prospecting
2348,3,2025-06-10 18:00:00,Social,Brand
2348,1,2025-06-11 06:00:00,Social,Brand
2348,5,2025-07-02 05:00:00,Social,Prospecting
2348,2,2025-07-03 08:00:00,Display,Brand
2348,4,2025-07-26 16:00:00,Search,Brand
2349,1,2025-06-07 16:00:00,Search,Prospecting
2350,1,2025-06-04 13:00:00,Search,Retargeting
2351,2,2025-06-08 12:00:00,Search,Prospecting
2351,1,2025-06-27 04:00:00,Display,Brand
2351,3,2025-07-18 07:00:00,Social,Brand
2351,5,2025-07-19 19:00:00,CTV,Brand
2351,4,2025-07-28 09:00:00,Search,Brand
2352,1,2025-06-06 04:00:00,Display,Prospecting
2352,2,2025-06-10 13:00:00,Display,Prospecting
2352,4,2025-06-15 23:00:00,Social,Prospecting
2352,5,2025-07-11 03:00:00,Social,Prospecting
2352,3,2025-07-16 23:00:00,Search,Prospecting
2353,1,2025-07-08 22:00:00,Email,Brand
2353,3,2025-07-10 20:00:00,Social,Brand
2353,2,2025-07-28 21:00:00,Display,Prospecting
2354,1,2025-06-12 05:00:00,Social,Prospecting
2355,2,2025-06-23 09:00:00,Social,Prospecting
2355,4,2025-06-26 03:00:00,Search,Prospecting
2355,3,2025-06-28 06:00:00,Search,Brand
2355,5,2025-06-29 11:00:00,Search,Retargeting
2355,1,2025-07-24 23:00:00,Display,Brand
2356,2,2025-07-08 07:00:00,Display,Prospecting
2356,3,2025-07-12 01:00:00,Search,Retargeting
2356,1,2025-07-29 05:00:00,Social,Brand
2357,1,2025-06-25 23:00:00,Social,Brand
2358,2,2025-06-23 04:00:00,Display,Brand
2358,1,2025-07-13 00:00:00,Social,Brand
2359,2,2025-06-13 07:00:00,Social,Brand
2359,4,2025-07-04 20:00:00,CTV,Prospecting
2359,3,2025-07-09 16:00:00,Social,Brand
2359,1,2025-07-28 15:00:00,Search,Retargeting
2360,1,2025-06-14 13:00:00,Display,Prospecting
2361,2,2025-06-15 11:00:00,Email,Brand
2361,1,2025-06-25 03:00:00,Search,Prospecting
2362,5,2025-06-25 15:00:00,Display,Retargeting
2362,3,2025-07-01 00:00:00,Social,Prospecting
2362,1,2025-07-07 06:00:00,Search,Retargeting
2362,2,2025-07-18 12:00:00,Display,Prospecting
2362,4,2025-07-28 20:00:00,Display,Brand
2363,1,2025-07-07 12:00:00,Social,Brand
2364,1,2025-06-04 09:00:00,Search,Brand
2364,2,2025-06-12 10:00:00,Social,Brand
2364,3,2025-07-16 13:00:00,Social,Brand
2365,1,2025-07-21 19:00:00,Social,Prospecting
2366,1,2025-06-06 13:00:00,Social,Prospecting
2367,1,2025-06-13 15:00:00,Social,Prospecting
2367,3,2025-06-30 13:00:00,Search,Brand
2367,5,2025-07-04 18:00:00,Search,Brand
2367,4,2025-07-07 10:00:00,Email,Prospecting
2367,2,2025-07-12 12:00:00,CTV,Brand
2368,3,2025-07-04 09:00:00,Social,Prospecting
2368,2,2025-07-07 11:00:00,Search,Brand
2368,1,2025-07-14 19:00:00,Social,Brand
2369,4,2025-06-11 23:00:00,Email,Prospecting
2369,1,2025-06-12 16:00:00,Search,Retargeting
2369,2,2025-06-13 21:00:00,Social,Retargeting
2369,3,2025-07-10 09:00:00,Display,Brand
2369,5,2025-07-29 12:00:00,Social,Prospecting
2370,1,2025-06-12 13:00:00,CTV,Prospecting
2370,2,2025-06-28 18:00:00,Display,Prospecting
2371,1,2025-07-01 13:00:00,CTV,Prospecting
2371,2,2025-07-25 08:00:00,CTV,Prospecting
2372,1,2025-07-26 06:00:00,Search,Brand
2372,2,2025-07-30 07:00:00,Social,Prospecting
2373,2,2025-06-20 20:00:00,Email,Brand
2373,1,2025-07-27 02:00:00,Search,Prospecting
2374,4,2025-06-22 13:00:00,Social,Brand
2374,2,2025-07-03 23:00:00,Display,Brand
2374,1,2025-07-10 22:00:00,Social,Brand
2374,3,2025-07-23 23:00:00,CTV,Brand
2375,3,2025-06-19 15:00:00,CTV,Retargeting
2375,5,2025-06-25 22:00:00,Display,Retargeting
2375,1,2025-07-08 20:00:00,Search,Prospecting
2375,4,2025-07-20 21:00:00,Display,Prospecting
2375,2,2025-07-30 19:00:00,Email,Brand
2376,2,2025-06-08 22:00:00,Social,Brand
2376,1,2025-06-27 20:00:00,Social,Prospecting
2376,3,2025-07-16 12:00:00,Search,Brand
2377,1,2025-07-25 08:00:00,Search,Brand
2378,2,2025-06-15 21:00:00,CTV,Retargeting
2378,4,2025-07-03 15:00:00,CTV,Brand
2378,3,2025-07-18 10:00:00,CTV,Brand
2378,1,2025-07-28 11:00:00,CTV,Retargeting
2379,1,2025-06-04 18:00:00,Search,Brand
2380,2,2025-07-01 12:00:00,Display,Prospecting
2380,1,2025-07-07 20:00:00,Social,Brand
2381,1,2025-07-14 20:00:00,Search,Brand
2381,2,2025-07-22 22:00:00,CTV,Brand
2382,3,2025-06-16 03:00:00,CTV,Brand
2382,1,2025-07-02 21:00:00,Search,Retargeting
2382,2,2025-07-30 04:00:00,Display,Brand
2383,2,2025-07-17 23:00:00,Search,Prospecting
2383,3,2025-07-26 10:00:00,Email,Prospecting
2383,1,2025-07-30 12:00:00,Search,Retargeting
2384,4,2025-06-05 10:00:00,Display,Brand
2384,2,2025-06-09 07:00:00,CTV,Brand
2384,3,2025-06-09 20:00:00,Email,Retargeting
2384,5,2025-06-23 17:00:00,Search,Brand
2384,1,2025-07-27 19:00:00,Display,Brand
2385,4,2025-06-12 19:00:00,Social,Brand
2385,1,2025-06-19 12:00:00,Social,Prospecting
2385,2,2025-06-27 07:00:00,Display,Brand
2385,3,2025-07-12 03:00:00,Display,Brand
2386,1,2025-06-08 21:00:00,Social,Brand
2386,4,2025-07-02 03:00:00,Search,Brand
2386,3,2025-07-03 22:00:00,Search,Prospecting
2386,2,2025-07-11 16:00:00,Search,Brand
2387,3,2025-06-23 05:00:00,Social,Prospecting
2387,2,2025-06-26 20:00:00,Social,Brand
2387,1,2025-07-28 08:00:00,Display,Prospecting
2388,1,2025-06-05 13:00:00,Search,Brand
2388,4,2025-06-13 05:00:00,Email,Brand
2388,5,2025-06-20 07:00:00,CTV,Retargeting
2388,3,2025-06-28 08:00:00,Search,Brand
2388,2,2025-07-08 19:00:00,CTV,Brand
2389,2,2025-06-07 22:00:00,Search,Brand
2389,5,2025-06-08 12:00:00,Display,Prospecting
2389,4,2025-06-18 05:00:00,Search,Prospecting
2389,3,2025-07-13 12:00:00,Display,Prospecting
2389,1,2025-07-20 05:00:00,CTV,Brand
2390,4,2025-06-18 04:00:00,CTV,Brand
2390,3,2025-06-29 03:00:00,Social,Prospecting
2390,2,2025-07-03 17:00:00,Search,Brand
2390,1,2025-07-12 05:00:00,Email,Prospecting
2391,2,2025-06-09 11:00:00,Search,Brand
2391,3,2025-07-16 19:00:00,Display,Brand
2391,1,2025-07-22 13:00:00,Search,Prospecting
2391,4,2025-07-27 14:00:00,Search,Brand
2392,1,2025-06-29 14:00:00,Display,Brand
2393,1,2025-07-18 17:00:00,Social,Retargeting
2394,1,2025-06-02 18:00:00,Display,Brand
2394,2,2025-06-06 05:00:00,Display,Brand
2394,4,2025-06-12 03:00:00,Search,Brand
2394,3,2025-06-24 08:00:00,Display,Prospecting
2395,3,2025-07-02 09:00:00,Search,Prospecting
2395,1,2025-07-03 22:00:00,CTV,Brand
2395,2,2025-07-09 09:00:00,Display,Brand
2395,4,2025-07-29 14:00:00,Search,Brand
2396,3,2025-07-18 09:00:00,Display,Retargeting
2396,2,2025-07-23 04:00:00,Display,Prospecting
2396,1,2025-07-25 18:00:00,CTV,Retargeting
2397,2,2025-06-29 21:00:00,Social,Brand
2397,3,2025-07-05 22:00:00,Social,Brand
2397,1,2025-07-27 22:00:00,Display,Brand
2398,3,2025-06-19 23:00:00,Search,Retargeting
2398,4,2025-06-23 12:00:00,Social,Prospecting
2398,5,2025-07-21 21:00:00,CTV,Retargeting
2398,1,2025-07-26 15:00:00,Search,Prospecting
2398,2,2025-07-28 07:00:00,Social,Brand
2399,1,2025-06-11 16:00:00,Social,Prospecting
2399,3,2025-07-08 02:00:00,Social,Prospecting
2399,2,2025-07-18 20:00:00,Search,Prospecting
2400,2,2025-06-27 12:00:00,Search,Prospecting
2400,4,2025-07-07 14:00:00,Social,Brand
2400,1,2025-07-15 13:00:00,Display,Prospecting
2400,3,2025-07-17 21:00:00,Display,Brand
2401,1,2025-06-07 10:00:00,Display,Prospecting
2401,3,2025-07-26 22:00:00,Display,Prospecting
2401,2,2025-07-30 05:00:00,Search,Prospecting
2402,1,2025-06-18 03:00:00,Email,Prospecting
2403,4,2025-06-02 19:00:00,Search,Brand
2403,1,2025-06-14 13:00:00,Display,Brand
2403,2,2025-06-28 12:00:00,Social,Brand
2403,3,2025-07-07 02:00:00,Social,Prospecting
2403,5,2025-07-12 23:00:00,Email,Brand
2404,3,2025-06-18 09:00:00,Social,Prospecting
2404,2,2025-06-20 15:00:00,Email,Brand
2404,1,2025-07-22 21:00:00,CTV,Retargeting
2405,1,2025-06-15 10:00:00,CTV,Brand
2405,4,2025-06-18 07:00:00,Email,Retargeting
2405,3,2025-06-19 19:00:00,Display,Brand
2405,2,2025-07-02 01:00:00,Display,Brand
2406,1,2025-07-08 05:00:00,CTV,Prospecting
2406,3,2025-07-13 09:00:00,Display,Prospecting
2406,2,2025-07-27 16:00:00,Display,Brand
2407,1,2025-06-28 08:00:00,Social,Prospecting
2407,2,2025-07-13 04:00:00,Search,Brand
2408,2,2025-06-11 13:00:00,Search,Brand
2408,3,2025-06-16 15:00:00,Social,Brand
2408,4,2025-07-06 11:00:00,CTV,Retargeting
2408,1,2025-07-12 23:00:00,Search,Retargeting
2408,5,2025-07-13 10:00:00,Search,Brand
2409,1,2025-06-02 23:00:00,Email,Prospecting
2409,2,2025-06-16 12:00:00,Email,Brand
2409,3,2025-06-18 20:00:00,Display,Prospecting
2410,1,2025-06-30 18:00:00,CTV,Prospecting
2410,2,2025-07-19 14:00:00,CTV,Brand
2411,2,2025-07-11 19:00:00,Display,Brand
2411,1,2025-07-22 08:00:00,Social,Prospecting
2412,5,2025-06-12 10:00:00,Social,Brand
2412,2,2025-06-28 19:00:00,Search,Retargeting
2412,4,2025-07-19 10:00:00,Social,Brand
2412,3,2025-07-26 08:00:00,Social,Brand
2412,1,2025-07-26 12:00:00,Search,Brand
2413,1,2025-07-22 16:00:00,Search,Prospecting
2414,1,2025-06-10 16:00:00,Search,Brand
2414,2,2025-07-22 19:00:00,Social,Brand
2414,3,2025-07-26 03:00:00,CTV,Brand
2415,2,2025-06-17 18:00:00,Social,Brand
2415,1,2025-07-30 05:00:00,Search,Brand
2416,2,2025-06-08 06:00:00,CTV,Brand
2416,1,2025-06-21 05:00:00,Search,Brand
2416,4,2025-07-20 05:00:00,Social,Brand
2416,3,2025-07-28 10:00:00,CTV,Brand
2417,3,2025-06-04 17:00:00,Search,Brand
2417,2,2025-06-05 07:00:00,CTV,Brand
2417,1,2025-06-08 09:00:00,CTV,Brand
2417,4,2025-07-01 08:00:00,Display,Brand
2418,1,2025-06-06 06:00:00,Search,Brand
2418,2,2025-07-18 08:00:00,Social,Prospecting
2419,2,2025-06-19 01:00:00,Search,Brand
2419,3,2025-06-22 18:00:00,Search,Prospecting
2419,1,2025-07-09 21:00:00,Display,Prospecting
2420,1,2025-07-30 13:00:00,Social,Retargeting
2421,2,2025-06-21 22:00:00,Search,Retargeting
2421,1,2025-06-27 16:00:00,Social,Prospecting
2422,2,2025-06-20 06:00:00,Display,Brand
2422,1,2025-07-25 04:00:00,CTV,Retargeting
2423,2,2025-06-01 14:00:00,Social,Brand
2423,1,2025-07-14 05:00:00,Search,Brand
2424,5,2025-06-19 14:00:00,Search,Brand
2424,4,2025-06-27 14:00:00,Search,Brand
2424,3,2025-06-29 00:00:00,Search,Brand
2424,1,2025-07-27 18:00:00,Search,Prospecting
2424,2,2025-07-30 22:00:00,Search,Prospecting
2425,1,2025-07-30 22:00:00,Search,Brand
2426,1,2025-06-15 20:00:00,Search,Brand
2426,2,2025-07-29 13:00:00,Search,Brand
2427,1,2025-06-02 21:00:00,Social,Brand
2427,4,2025-06-12 20:00:00,Search,Retargeting
2427,3,2025-06-14 10:00:00,Social,Brand
2427,5,2025-06-27 19:00:00,Social,Brand
2427,2,2025-07-06 06:00:00,Social,Prospecting
2428,4,2025-06-20 05:00:00,Social,Prospecting
2428,3,2025-07-01 03:00:00,Search,Brand
2428,1,2025-07-03 07:00:00,Search,Retargeting
2428,2,2025-07-30 20:00:00,Search,Brand
2429,2,2025-06-04 09:00:00,Email,Prospecting
2429,3,2025-06-28 14:00:00,Search,Brand
2429,1,2025-07-12 06:00:00,Search,Retargeting
2430,4,2025-06-11 04:00:00,CTV,Brand
2430,2,2025-06-13 21:00:00,Search,Brand
2430,5,2025-06-16 14:00:00,Display,Brand
2430,1,2025-07-21 13:00:00,Social,Brand
2430,3,2025-07-29 09:00:00,Social,Prospecting
2431,1,2025-06-03 04:00:00,Email,Brand
2431,3,2025-07-10 02:00:00,CTV,Brand
2431,2,2025-07-16 17:00:00,Search,Brand
2431,5,2025-07-27 02:00:00,Email,Prospecting
2431,4,2025-07-28 17:00:00,Social,Retargeting
2432,3,2025-06-21 10:00:00,CTV,Prospecting
2432,2,2025-07-29 02:00:00,Search,Prospecting
2432,1,2025-07-30 10:00:00,CTV,Prospecting
2433,2,2025-06-21 09:00:00,Search,Brand
2433,1,2025-07-21 11:00:00,Search,Brand
2434,2,2025-06-14 06:00:00,Search,Retargeting
2434,1,2025-07-29 12:00:00,Display,Prospecting
2435,2,2025-06-05 12:00:00,Search,Brand
2435,1,2025-06-10 15:00:00,Search,Brand
2435,3,2025-07-07 04:00:00,CTV,Brand
2436,2,2025-07-02 23:00:00,CTV,Brand
2436,1,2025-07-03 22:00:00,Social,Brand
2436,3,2025-07-09 21:00:00,Display,Brand
2437,1,2025-06-01 18:00:00,Social,Prospecting
2437,2,2025-06-12 16:00:00,Search,Prospecting
2437,3,2025-06-28 11:00:00,Search,Brand
2438,2,2025-06-26 07:00:00,CTV,Brand
2438,1,2025-07-08 13:00:00,Display,Brand
2439,2,2025-06-12 14:00:00,Search,Brand
2439,3,2025-07-10 13:00:00,Social,Prospecting
2439,1,2025-07-12 08:00:00,Search,Prospecting
2440,1,2025-06-18 09:00:00,Search,Retargeting
2441,2,2025-06-25 18:00:00,CTV,Brand
2441,1,2025-07-22 03:00:00,Display,Prospecting
2442,2,2025-06-16 16:00:00,Display,Brand
2442,1,2025-06-25 00:00:00,Search,Retargeting
2442,3,2025-07-12 06:00:00,Display,Brand
2442,4,2025-07-17 16:00:00,Social,Brand
2443,1,2025-06-05 23:00:00,Display,Prospecting
2443,2,2025-06-14 22:00:00,Search,Prospecting
2444,2,2025-06-22 07:00:00,Social,Retargeting
2444,3,2025-06-28 06:00:00,CTV,Prospecting
2444,4,2025-07-05 00:00:00,Display,Brand
2444,1,2025-07-23 08:00:00,Social,Prospecting
2445,2,2025-06-30 11:00:00,Email,Retargeting
2445,1,2025-07-04 12:00:00,Email,Brand
2446,1,2025-06-06 02:00:00,CTV,Brand
2446,3,2025-06-22 09:00:00,Search,Brand
2446,2,2025-06-22 13:00:00,Social,Brand
2446,4,2025-06-24 03:00:00,CTV,Prospecting
2447,1,2025-07-14 09:00:00,Email,Retargeting
2448,2,2025-06-21 03:00:00,Email,Prospecting
2448,1,2025-06-26 18:00:00,Search,Prospecting
2449,2,2025-06-05 06:00:00,Search,Brand
2449,4,2025-06-10 06:00:00,Social,Brand
2449,3,2025-07-03 23:00:00,Display,Brand
2449,1,2025-07-04 17:00:00,Display,Prospecting
2450,4,2025-06-06 19:00:00,Social,Retargeting
2450,2,2025-07-20 02:00:00,Display,Brand
2450,3,2025-07-23 13:00:00,Social,Retargeting
2450,1,2025-07-28 18:00:00,CTV,Retargeting
2451,1,2025-06-29 10:00:00,Search,Brand
2452,1,2025-06-02 04:00:00,CTV,Prospecting
2452,3,2025-06-04 20:00:00,CTV,Brand
2452,4,2025-07-09 03:00:00,Search,Brand
2452,2,2025-07-29 14:00:00,CTV,Brand
2453,1,2025-06-23 19:00:00,Social,Prospecting
2454,2,2025-06-01 12:00:00,Search,Retargeting
2454,3,2025-06-14 13:00:00,Search,Brand
2454,1,2025-06-18 00:00:00,Display,Prospecting
2454,4,2025-07-21 04:00:00,Search,Prospecting
2455,4,2025-06-03 21:00:00,Social,Brand
2455,3,2025-06-05 23:00:00,Email,Retargeting
2455,5,2025-06-22 05:00:00,Search,Prospecting
2455,1,2025-06-30 14:00:00,Social,Brand
2455,2,2025-07-05 04:00:00,Search,Brand
2456,2,2025-06-01 20:00:00,Search,Prospecting
2456,1,2025-07-11 02:00:00,Display,Brand
2457,3,2025-06-06 15:00:00,Social,Brand
2457,2,2025-06-12 12:00:00,CTV,Prospecting
2457,4,2025-06-28 18:00:00,Display,Prospecting
2457,1,2025-07-08 20:00:00,Email,Brand
2458,3,2025-07-12 12:00:00,Search,Prospecting
2458,1,2025-07-18 18:00:00,Social,Brand
2458,5,2025-07-25 22:00:00,Search,Prospecting
2458,4,2025-07-30 03:00:00,Social,Prospecting
2458,2,2025-07-30 15:00:00,CTV,Prospecting
2459,1,2025-06-07 12:00:00,Social,Brand
2459,2,2025-07-04 09:00:00,Search,Prospecting
2460,2,2025-06-21 15:00:00,Search,Brand
2460,4,2025-06-30 22:00:00,Search,Brand
2460,1,2025-07-21 01:00:00,Email,Prospecting
2460,3,2025-07-24 04:00:00,Search,Retargeting
2461,1,2025-06-26 16:00:00,Email,Prospecting
2461,2,2025-06-29 21:00:00,Search,Retargeting
2462,2,2025-06-08 11:00:00,Display,Retargeting
2462,4,2025-06-15 21:00:00,Search,Brand
2462,1,2025-06-22 07:00:00,Display,Brand
2462,3,2025-07-04 09:00:00,Display,Prospecting
2462,5,2025-07-22 00:00:00,Social,Prospecting
2463,2,2025-07-17 09:00:00,Search,Prospecting
2463,1,2025-07-22 15:00:00,Search,Brand
2463,3,2025-07-26 00:00:00,Search,Prospecting
2464,1,2025-06-24 04:00:00,Display,Retargeting
2464,2,2025-07-12 22:00:00,Search,Brand
2465,1,2025-06-16 17:00:00,Search,Prospecting
2466,1,2025-06-10 10:00:00,Search,Brand
2466,2,2025-06-14 12:00:00,Social,Prospecting
2467,3,2025-06-01 03:00:00,Search,Prospecting
2467,2,2025-06-30 07:00:00,Social,Retargeting
2467,4,2025-07-02 05:00:00,Search,Prospecting
2467,1,2025-07-10 16:00:00,Search,Brand
2468,1,2025-07-03 04:00:00,Social,Brand
2468,3,2025-07-03 04:00:00,Email,Brand
2468,4,2025-07-17 22:00:00,CTV,Prospecting
2468,2,2025-07-23 09:00:00,Search,Brand
2469,1,2025-06-09 07:00:00,Display,Retargeting
2469,3,2025-06-09 13:00:00,Search,Retargeting
2469,2,2025-07-28 19:00:00,Display,Prospecting
2470,2,2025-06-19 15:00:00,Email,Brand
2470,1,2025-06-27 05:00:00,Display,Brand
2471,1,2025-07-02 20:00:00,Social,Brand
2472,2,2025-07-09 01:00:00,Social,Prospecting
2472,3,2025-07-20 03:00:00,Social,Prospecting
2472,1,2025-07-30 07:00:00,Email,Prospecting
2473,3,2025-06-23 13:00:00,Social,Brand
2473,1,2025-06-27 15:00:00,Social,Retargeting
2473,5,2025-06-29 05:00:00,CTV,Prospecting
2473,4,2025-07-09 23:00:00,Search,Brand
2473,2,2025-07-29 07:00:00,Search,Brand
2474,1,2025-06-05 15:00:00,Social,Retargeting
2474,2,2025-06-11 22:00:00,Search,Prospecting
2475,1,2025-07-20 02:00:00,CTV,Prospecting
2475,2,2025-07-24 11:00:00,Search,Brand
2475,4,2025-07-25 19:00:00,Email,Prospecting
2475,3,2025-07-30 00:00:00,Social,Retargeting
2476,1,2025-06-19 00:00:00,Social,Prospecting
2476,4,2025-06-25 13:00:00,Social,Brand
2476,3,2025-06-30 06:00:00,CTV,Prospecting
2476,2,2025-07-14 04:00:00,Search,Prospecting
2477,1,2025-07-01 17:00:00,Display,Retargeting
2478,3,2025-06-15 19:00:00,Social,Retargeting
2478,2,2025-06-18 17:00:00,Search,Brand
2478,4,2025-06-23 06:00:00,Social,Prospecting
2478,1,2025-07-07 06:00:00,CTV,Brand
2478,5,2025-07-12 23:00:00,CTV,Brand
2479,2,2025-06-05 18:00:00,Social,Brand
2479,1,2025-07-10 17:00:00,Search,Retargeting
2479,3,2025-07-24 23:00:00,Social,Prospecting
2480,2,2025-06-03 19:00:00,CTV,Prospecting
2480,1,2025-06-30 19:00:00,Social,Prospecting
2480,3,2025-07-09 14:00:00,Email,Retargeting
2481,2,2025-06-11 08:00:00,Social,Brand
2481,4,2025-06-12 05:00:00,Search,Prospecting
2481,1,2025-06-12 12:00:00,Display,Prospecting
2481,3,2025-06-23 03:00:00,CTV,Prospecting
2482,2,2025-07-02 00:00:00,Display,Brand
2482,1,2025-07-04 11:00:00,CTV,Brand
2483,2,2025-06-07 21:00:00,Search,Brand
2483,5,2025-06-23 13:00:00,Search,Brand
2483,1,2025-07-02 19:00:00,Display,Brand
2483,3,2025-07-26 09:00:00,Social,Prospecting
2483,4,2025-07-30 09:00:00,Social,Prospecting
2484,1,2025-07-05 14:00:00,CTV,Brand
2485,1,2025-07-05 17:00:00,Display,Prospecting
2486,4,2025-06-25 14:00:00,Search,Brand
2486,1,2025-07-05 17:00:00,Search,Prospecting
2486,3,2025-07-20 14:00:00,Email,Brand
2486,2,2025-07-24 02:00:00,Search,Brand
2487,1,2025-07-19 11:00:00,Search,Brand
2488,4,2025-06-04 03:00:00,Social,Prospecting
2488,3,2025-06-05 01:00:00,Social,Prospecting
2488,2,2025-07-10 01:00:00,Social,Brand
2488,1,2025-07-16 11:00:00,Social,Prospecting
2488,5,2025-07-17 17:00:00,Email,Prospecting
2489,1,2025-06-07 22:00:00,CTV,Prospecting
2489,3,2025-06-17 04:00:00,Search,Prospecting
2489,2,2025-07-04 11:00:00,Email,Retargeting
2490,1,2025-07-28 21:00:00,Display,Brand
2491,2,2025-07-11 19:00:00,Display,Brand
2491,1,2025-07-26 20:00:00,Social,Brand
2492,1,2025-07-27 07:00:00,Social,Brand
2493,1,2025-06-09 20:00:00,Search,Prospecting
2494,4,2025-06-18 11:00:00,CTV,Retargeting
2494,3,2025-07-04 03:00:00,Search,Prospecting
2494,1,2025-07-21 05:00:00,Search,Prospecting
2494,2,2025-07-27 13:00:00,Email,Prospecting
2494,5,2025-07-30 04:00:00,Display,Retargeting
2495,2,2025-06-07 23:00:00,Social,Brand
2495,4,2025-06-13 12:00:00,CTV,Brand
2495,3,2025-06-21 03:00:00,Display,Brand
2495,1,2025-07-14 15:00:00,CTV,Prospecting
2495,5,2025-07-27 08:00:00,Social,Brand
2496,1,2025-06-12 00:00:00,Display,Retargeting
2496,2,2025-07-24 23:00:00,Search,Prospecting
2497,1,2025-07-22 07:00:00,Email,Brand
2498,4,2025-06-10 02:00:00,Social,Prospecting
2498,2,2025-06-11 03:00:00,Display,Prospecting
2498,1,2025-06-17 08:00:00,Search,Retargeting
2498,3,2025-06-20 22:00:00,Display,Prospecting
2498,5,2025-07-10 11:00:00,Email,Brand
2499,1,2025-06-27 04:00:00,Display,Brand
2499,4,2025-07-01 11:00:00,Social,Brand
2499,2,2025-07-07 05:00:00,Display,Brand
2499,3,2025-07-27 15:00:00,Display,Brand
2500,2,2025-06-09 20:00:00,Search,Prospecting
2500,1,2025-07-14 01:00:00,Search,Prospecting
2501,1,2025-06-29 15:00:00,Search,Brand
2501,3,2025-07-11 12:00:00,CTV,Brand
2501,2,2025-07-23 18:00:00,Social,Brand
2502,4,2025-06-05 01:00:00,Social,Retargeting
2502,1,2025-07-11 08:00:00,Social,Brand
2502,2,2025-07-17 07:00:00,CTV,Prospecting
2502,3,2025-07-30 13:00:00,Social,Brand
